filing_uuid,filing_year,filing_period,filing_type,registrant_name,client_name,client_desc,income,shell_score,sig_sovereign_client,sig_established_govt,sig_esoteric_terms,sig_self_styled_title,sig_posted_by_llc_slashes,sig_global_pbc_naming,url
20898a73-ec8d-48d7-882a-2a11bea5a1e9,2024,second_quarter,Q2,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/20898a73-ec8d-48d7-882a-2a11bea5a1e9/?format=json
fc6221ef-0c24-4379-9044-80615da36725,2024,second_quarter,Q2,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/fc6221ef-0c24-4379-9044-80615da36725/?format=json
a4f44caf-4a90-4821-b0fb-d23a61f46105,2025,first_quarter,Q1,KING & SPALDING LLP,GREATER BALTIMORE COMMITTEE,Leading voice for the private sector in the Baltimore Region.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/a4f44caf-4a90-4821-b0fb-d23a61f46105/?format=json
ff4fff73-f6f1-4ae6-a2a5-84058a0bfe68,2024,third_quarter,Q3,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ff4fff73-f6f1-4ae6-a2a5-84058a0bfe68/?format=json
71a82fb4-1990-4b34-b8da-cf8255048311,2024,fourth_quarter,Q4,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/71a82fb4-1990-4b34-b8da-cf8255048311/?format=json
2c48b3ad-f2ef-4166-8251-d7e2aa34fb35,2024,third_quarter,Q3,KING & SPALDING LLP,"PHOTOCURE, INC.",Specialty pharmaceutical company.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/2c48b3ad-f2ef-4166-8251-d7e2aa34fb35/?format=json
1209a012-4d1b-43a8-86f2-542a85a669c7,2024,first_quarter,Q1,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/1209a012-4d1b-43a8-86f2-542a85a669c7/?format=json
60a3d8d8-5b3d-49a5-899e-cfe00afb6b2a,2025,fourth_quarter,4T,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/60a3d8d8-5b3d-49a5-899e-cfe00afb6b2a/?format=json
7d06a088-0f3b-45c7-9dc9-0de122215d4a,2024,second_quarter,Q2,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/7d06a088-0f3b-45c7-9dc9-0de122215d4a/?format=json
c6418c42-5a0b-49c3-987a-6c7ecd6b94a8,2024,third_quarter,Q3,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/c6418c42-5a0b-49c3-987a-6c7ecd6b94a8/?format=json
9f21cdc8-227f-4568-9bd7-4bda8c555d52,2025,second_quarter,Q2,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/9f21cdc8-227f-4568-9bd7-4bda8c555d52/?format=json
cea2d5c4-0357-4d1a-ab9b-2d5695f7ccfc,2024,second_quarter,Q2,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/cea2d5c4-0357-4d1a-ab9b-2d5695f7ccfc/?format=json
d7e52558-afd7-4c26-a965-6a563db1179e,2023,third_quarter,Q3,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/d7e52558-afd7-4c26-a965-6a563db1179e/?format=json
f0e913df-23b5-4e96-9c75-6bc42f59c155,2025,third_quarter,3A,KING & SPALDING LLP,MOLECULIGHT CORPORATION,Wound Care Solutions. Maker-MolecuLight i:X handheld wound imaging device for clinicians.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/f0e913df-23b5-4e96-9c75-6bc42f59c155/?format=json
12678dbe-d99f-4b1f-977f-e63635a44bda,2025,third_quarter,Q3,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/12678dbe-d99f-4b1f-977f-e63635a44bda/?format=json
b0ce481e-af81-4d9d-ba52-3c36f932a36d,2024,third_quarter,Q3,KING & SPALDING LLP,"ATARA BIOTHERAPEUTICS, INC.",Biotechnology company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/b0ce481e-af81-4d9d-ba52-3c36f932a36d/?format=json
13966453-8396-4bd4-a42b-7a90e503e46f,2023,second_quarter,Q2,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/13966453-8396-4bd4-a42b-7a90e503e46f/?format=json
5987acd2-1dbe-40a2-8e49-b131d9c12aa2,2022,second_quarter,Q2,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/5987acd2-1dbe-40a2-8e49-b131d9c12aa2/?format=json
90093511-5153-4790-8bff-54b4c4931e24,2025,second_quarter,Q2,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/90093511-5153-4790-8bff-54b4c4931e24/?format=json
43e51d82-e709-413a-94d9-5807bcc70a51,2024,third_quarter,Q3,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/43e51d82-e709-413a-94d9-5807bcc70a51/?format=json
87bbcccf-7aa7-4f6e-abe5-f9a8add3d12e,2025,second_quarter,Q2,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/87bbcccf-7aa7-4f6e-abe5-f9a8add3d12e/?format=json
b9ea5e1d-91b0-482e-b15c-6d99b7e19dd9,2022,first_quarter,Q1,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/b9ea5e1d-91b0-482e-b15c-6d99b7e19dd9/?format=json
bf5b8825-8e9f-4a2b-b57b-b62b8dbf0204,2025,second_quarter,Q2,KING & SPALDING LLP,"KANEKA PHARMA AMERICA, LLC",Distributor of life science systems,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/bf5b8825-8e9f-4a2b-b57b-b62b8dbf0204/?format=json
147ed947-3271-4780-a6aa-d20b393ff69a,2025,fourth_quarter,Q4,KING & SPALDING LLP,IEM INTERNATIONAL INC.,"IEM specializes in Disaster Recovery, Digital Citizen Services, Emergency Management, etc",30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/147ed947-3271-4780-a6aa-d20b393ff69a/?format=json
ae0d4b7c-5e17-4a30-a341-260289d72781,2025,third_quarter,Q3,KING & SPALDING LLP,"ST. PETERSBURG COLLEGE FOUNDATION, INC.",Academia,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ae0d4b7c-5e17-4a30-a341-260289d72781/?format=json
0353447f-e4a8-49f6-9467-e33736c44e01,2022,second_quarter,Q2,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/0353447f-e4a8-49f6-9467-e33736c44e01/?format=json
4d079006-b2d2-4443-8fb3-f0a7a8e58a1f,2025,first_quarter,Q1,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/4d079006-b2d2-4443-8fb3-f0a7a8e58a1f/?format=json
6ac0beaa-faed-44f5-b596-65cab0fa7d7f,2024,first_quarter,Q1,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/6ac0beaa-faed-44f5-b596-65cab0fa7d7f/?format=json
53105e1b-5c1d-45ab-b028-3ef5103fc70e,2023,first_quarter,Q1,"EJK, LLC",AMERICANS FOR TRANSPARENCY AND ACCOUNTABILITY,"advance American interests, defend American sovereignty, and strengthen American security.",30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/53105e1b-5c1d-45ab-b028-3ef5103fc70e/?format=json
b72d5e62-7a09-4909-8abc-5af68981d877,2023,third_quarter,Q3,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/b72d5e62-7a09-4909-8abc-5af68981d877/?format=json
d0d29478-be0e-46c7-b151-0fe0741f59a4,2024,fourth_quarter,Q4,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/d0d29478-be0e-46c7-b151-0fe0741f59a4/?format=json
57e8402c-31dd-441a-bca9-1ab44cbe86be,2025,third_quarter,Q3,KING & SPALDING LLP,MULTICARE HEALTH SYSTEM,Health care provider,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/57e8402c-31dd-441a-bca9-1ab44cbe86be/?format=json
63e32b98-c5cf-4ac1-a77a-b7e7c971c1ca,2025,fourth_quarter,Q4,"CAPGOV, LLC",CITY OF OREM UTAH,Municipality/City/Public Government,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/63e32b98-c5cf-4ac1-a77a-b7e7c971c1ca/?format=json
2eba3e92-d13b-4ec5-9af7-8d8304d8f1b4,2023,first_quarter,Q1,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/2eba3e92-d13b-4ec5-9af7-8d8304d8f1b4/?format=json
ebe4c4aa-a52c-420d-95fe-e6983db05e00,2024,fourth_quarter,Q4,KING & SPALDING LLP,"ATARA BIOTHERAPEUTICS, INC.",Biotechnology company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/ebe4c4aa-a52c-420d-95fe-e6983db05e00/?format=json
c265a489-6bff-4851-8ea2-458546502039,2022,fourth_quarter,Q4,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/c265a489-6bff-4851-8ea2-458546502039/?format=json
81afd37b-0328-478e-9b11-1b3c1ac917db,2025,first_quarter,Q1Y,KING & SPALDING LLP,"ATARA BIOTHERAPEUTICS, INC.",Biotechnology company,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/81afd37b-0328-478e-9b11-1b3c1ac917db/?format=json
36925265-d761-444f-8978-c77f537b5070,2026,first_quarter,Q1,KING & SPALDING LLP,MOLECULIGHT CORPORATION,Wound Care Solutions. Maker-MolecuLight i:X handheld wound imaging device for clinicians.,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/36925265-d761-444f-8978-c77f537b5070/?format=json
baa4e049-e497-4c78-a2d2-6ddeaf0b4281,2025,first_quarter,Q1,KING & SPALDING LLP,ADVENTIST HEALTHCARE,Healthcare facilities,30000.0,1,0,0,0,0,1,0,https://lda.senate.gov/api/v1/filings/baa4e049-e497-4c78-a2d2-6ddeaf0b4281/?format=json
c51e8451-be98-480b-9fd4-de11cfaa5c91,2025,fourth_quarter,Q4,FRANKLIN CREEK CONSULTING,THE MOHEGAN TRIBE,Sovereign Indian Government,30000.0,1,1,0,0,0,0,0,https://lda.senate.gov/api/v1/filings/c51e8451-be98-480b-9fd4-de11cfaa5c91/?format=json
